Horta de Sant Joan;551;17;0;0;551;9784
Hostalric;286;10;0;0;286;20849
Igualada;612;7;0;0;612;94306
Isona i Conca Dellà;4958;60;3712;55;8670;17535
Isòvol;1501;17;1539;12;3041;6865
Ivars de Noguera;3766;27;0;0;3766;3884
Ivars d'Urgell;4180;45;0;0;4180;10421
Ivorra;476;9;0;0;476;1312
Jafre;305;5;0;0;305;3913
Jorba;0;0;0;0;0;8645
Josa i Tuixén;3438;38;0;0;3438;3438
Juià;985;6;0;0;985;2570
Juncosa;7686;27;0;0;7686;7686
Juneda;881;17;0;0;881;13812
la Baronia de Rialb;2330;14;0;0;2330;2330
la Bisbal de Falset;2948;20;0;0;2948;2948
la Bisbal del Penedès;3;1;0;0;3;67936
la Bisbal d'Empordà;335;6;9;1;344;32491
la Canonja;1016;14;0;0;1016;16038
la Cellera de Ter;0;0;0;0;0;11806
la Coma i la Pedra;6069;28;0;0;6069;11537
la Fatarella;7702;15;0;0;7702;11370
la Febró;271;3;0;0;271;995
la Figuera;409;5;0;0;409;1717
la Floresta;1151;12;0;0;1151;1843
la Fuliola;5209;46;0;0;5209;9176
la Galera;535;7;0;0;535;5585
la Garriga;9239;112;561;9;9799;65731
la Granada;179;3;0;0;179;10959
la Granadella;786;14;0;0;786;4996
la Granja d'Escarp;3631;37;0;0;3631;4954
La Guingueta d'Àneu;1797;15;1149;11;2945;5801
la Jonquera;198;5;0;0;198;19319
l'Albagés;1205;12;0;0;1205;3396
l'Albi;259;7;697;12;956;8097
l'Albiol;1045;4;0;0;1045;8146
l'Aldea;13807;54;0;0;13807;31999
l'Aleixar;3990;21;97;3;4087;6027
la Llacuna;0;0;0;0;0;12594
la Llagosta;2298;28;743;7;3041;18904
la Masó;0;0;0;0;0;1064
l'Ametlla del Vallès;4253;34;243;3;4496;83956
l'Ametlla de Mar;7713;113;125;2;7838;111263
la Molsosa;1724;15;355;5;2079;2079
la Morera de Montsant;1044;12;0;0;1044;2045
l'Ampolla;8496;76;0;0;8496;36745
la Nou de Berguedà;682;6;0;0;682;1463
la Nou de Gaià;49;2;83;5;131;3372
la Palma d'Ebre;5229;42;0;0;5229;5441
la Palma de Cervelló;835;6;0;0;835;9822
la Pera;1402;13;697;10;2099;3407
la Pobla de Cérvoles;158;2;0;0;158;2313
la Pobla de Claramunt;7;1;0;0;7;21695
la Pobla de Lillet;5511;53;0;0;5511;6857
la Pobla de Mafumet;11967;62;0;0;11967;17520
la Pobla de Massaluca;391;8;0;0;391;2409
la Pobla de Montornès;4464;52;70;1;4534;37770
la Pobla de Segur;3215;38;0;0;3215;11439
la Portella;1740;22;0;0;1740;2569
la Quar;0;0;20;1;20;20
l'Arboç;141;4;0;0;141;19811
l'Argentera;312;8;0;0;312;1421
la Riba;2952;30;0;0;2952;3522
la Riera de Gaià;3271;22;0;0;3271;9262
l'Armentera;248;2;0;0;248;11168
la Roca del Vallès;9886;64;351;2;10237;58473
la Secuita;3603;41;0;0;3603;15174
la Selva del Camp;2226;37;0;0;2226;16302
la Selva de Mar;9;1;0;0;9;2592
la Sénia;4742;26;0;0;4742;29372
