Calonge i Sant Antoni;57.344;1;0.000;0;57.344;134717.312;648
Camarasa;2847.797;28;381.868;9;3229.665;9343.642;114
Camarles;47.384;1;0.000;0;47.384;19375.736;126
Cambrils;162.149;2;162.497;1;324.646;154902.835;1109
Camós;0.000;0;683.518;11;683.518;4975.047;53
Campdevànol;0.000;0;0.000;0;0.000;14785.407;126
Campelles;0.000;0;0.000;0;0.000;2047.924;19
Campins;0.000;0;0.000;0;0.000;5487.105;23
Campllong;0.000;0;0.000;0;0.000;5150.876;29
Camprodon;227.242;3;0.000;0;227.242;19697.370;127
Canejan;0.000;0;0.000;0;0.000;903.770;16
Canet d'Adri;0.000;0;0.000;0;0.000;6137.663;23
Canet de Mar;204.297;2;0.000;0;204.297;37094.944;292
Canovelles;1188.797;13;0.000;0;1188.797;42738.793;168
Cànoves i Samalús;1512.805;22;47.656;2;1560.461;26310.875;123
Cantallops;0.000;0;0.000;0;0.000;5353.629;50
Canyelles;0.000;0;0.000;0;0.000;58864.196;236
Capafonts;0.000;0;0.000;0;0.000;2127.528;29
Capçanes;93.106;1;0.000;0;93.106;2613.093;23
Capellades;54.933;1;0.000;0;54.933;16556.141;98
Capmany;0.000;0;0.000;0;0.000;5988.547;76
Capolat;0.000;0;0.000;0;0.000;140.859;1
Cardedeu;5214.298;55;97.002;4;5311.299;69003.519;386
Cardona;150.347;1;89.112;4;239.460;18134.880;116
Carme;0.000;0;0.000;0;0.000;9550.122;41
Caseres;0.000;0;0.000;0;0.000;2242.573;24
Cassà de la Selva;218.801;2;0.000;0;218.801;37972.108;216
Casserres;0.000;0;289.244;7;289.244;8154.011;81
Castellar de la Ribera;0.000;0;0.000;0;0.000;320.632;2
Castellar del Riu;0.000;0;0.000;0;0.000;1981.979;4
Castellar del Vallès;580.974;19;191.234;1;772.208;103788.853;543
Castellar de n'Hug;0.000;0;9.979;1;9.979;2400.228;27
Castellbell i el Vilar;34.981;1;0.000;0;34.981;33147.669;152
Castellbisbal;313.835;10;0.000;0;313.835;78334.366;377
Castellcir;57.428;1;0.000;0;57.428;12335.940;51
Castelldans;637.270;10;0.000;0;637.270;5302.266;47
Castelldefels;1292.853;54;0.000;0;1292.853;144174.178;818
Castell de l'Areny;0.000;0;0.000;0;0.000;735.330;4
Castell de Mur;0.000;0;0.000;0;0.000;1877.124;39
Castellet i la Gornal;55.624;1;13.445;1;69.069;38693.366;205
Castellfollit de la Roca;0.000;0;0.000;0;0.000;2235.986;19
Castellfollit del Boix;0.000;0;0.000;0;0.000;1398.024;15
Castellfollit de Riubregós;0.000;0;97.953;6;97.953;1395.031;22
Castellgalí;225.129;4;0.000;0;225.129;21329.465;119
Castellnou de Bages;0.000;0;0.000;0;0.000;18139.055;64
Castellnou de Seana;755.714;14;0.000;0;755.714;5088.617;40
Castelló de Farfanya;0.000;0;0.000;0;0.000;5056.762;64
Castelló d'Empúries;0.000;0;0.000;0;0.000;85177.602;539
Castellolí;0.000;0;0.000;0;0.000;4111.578;23
Castell-Platja d'Aro;339.126;6;305.570;5;644.696;123505.904;639
Castellserà;0.000;0;0.000;0;0.000;8168.480;63
Castellterçol;497.229;11;0.000;0;497.229;16849.752;140
Castellvell del Camp;1221.148;14;0.000;0;1221.148;26308.477;120
Castellví de la Marca;0.000;0;0.000;0;0.000;7045.776;62
Castellví de Rosanes;0.000;0;0.000;0;0.000;20237.427;67
Cava;0.000;0;0.000;0;0.000;1760.293;23
Celrà;854.715;10;67.623;1;922.337;34660.941;176
Centelles;3094.217;75;0.000;0;3094.217;33732.542;257
Cercs;0.000;0;65.865;1;65.865;9697.644;71
Cerdanyola del Vallès;254.068;5;51.801;2;305.869;116778.171;693
Cervelló;74.424;3;0.000;0;74.424;64798.239;309
Cervera;1228.600;27;145.133;3;1373.733;49302.371;411
Cervià de les Garrigues;335.263;7;0.000;0;335.263;4908.501;38
Cervià de Ter;0.000;0;0.000;0;0.000;7071.276;61
Cistella;0.000;0;68.934;1;68.934;2964.989;31
Ciutadilla;198.684;3;0.000;0;198.684;2240.703;27
Clariana de Cardener;0.000;0;0.000;0;0.000;293.399;3
Colera;0.000;0;0.000;0;0.000;9142.760;62
Collbató;423.919;16;0.000;0;423.919;44832.742;226
Colldejou;0.000;0;0.000;0;0.000;1783.427;31
Coll de Nargó;0.000;0;690.926;7;690.926;4260.578;48
Collsuspina;352.474;5;0.000;0;352.474;5187.300;30
Colomers;0.000;0;27.763;1;27.763;3141.022;41
Conca de Dalt;17.571;1;0.000;0;17.571;5679.431;58
Conesa;0.000;0;0.000;0;0.000;1813.593;26
Constantí;2149.592;32;76.414;1;2226.006;40436.785;169
Copons;0.000;0;0.000;0;0.000;1492.634;20
